fk_sensor,valor,data_captura
2,2.8264550459735007,2025-03-12 17:59:14
2,3.452434910069544,2025-03-12 18:00:14
2,2.2195986008979265,2025-03-12 18:01:14
2,2.6082403897857582,2025-03-12 18:02:14
2,2.913546687307164,2025-03-12 18:03:14
2,3.423123283827607,2025-03-12 18:04:14
2,2.296723247306593,2025-03-12 18:05:14
2,3.44434001000927,2025-03-12 18:06:14
2,2.9894821071797106,2025-03-12 18:07:14
2,2.253115201467261,2025-03-12 18:08:14
2,2.5478434438724387,2025-03-12 18:09:14
2,3.339944578219494,2025-03-12 18:10:14
2,2.1555317610892026,2025-03-12 18:11:14
2,3.3681094162288256,2025-03-12 18:12:14
2,3.459179673408385,2025-03-12 18:13:14
2,2.793113969622847,2025-03-12 18:14:14
2,3.0198825288316735,2025-03-12 18:15:14
2,2.7985105201436085,2025-03-12 18:16:14
2,3.4769061394627894,2025-03-12 18:17:14
2,2.700972185618412,2025-03-12 18:18:14
2,2.0992317416536825,2025-03-12 18:19:14
2,3.1773691056739413,2025-03-12 18:20:14
2,2.370026008325666,2025-03-12 18:21:14
2,2.2365310916333034,2025-03-12 18:22:14
2,2.6205471628928114,2025-03-12 18:23:14
2,3.092332966770374,2025-03-12 18:24:14
2,2.029728825904656,2025-03-12 18:25:14
2,3.213290991309013,2025-03-12 18:26:14
2,2.482331841419355,2025-03-12 18:27:14
2,1.95431445965896,2025-03-12 18:28:14
2,1.9635820902747225,2025-03-12 18:29:14
2,3.247282039079997,2025-03-12 18:30:14
2,2.4577298610170746,2025-03-12 18:31:14
2,2.8599710145796946,2025-03-12 18:32:14
2,3.314538048525576,2025-03-12 18:33:14
2,2.9801659262168494,2025-03-12 18:34:14
2,2.3373580187318823,2025-03-12 18:35:14
2,2.3111009063356494,2025-03-12 18:36:14
2,2.142522990035946,2025-03-12 18:37:14
2,2.7518654544650203,2025-03-12 18:38:14
2,2.5092542440663164,2025-03-12 18:39:14
2,2.809143376769359,2025-03-12 18:40:14
2,2.223581792790221,2025-03-12 18:41:14
2,2.5847273196700433,2025-03-12 18:42:14
2,3.156751818497642,2025-03-12 18:43:14
2,3.1373165609366698,2025-03-12 18:44:14
2,2.0169866103659673,2025-03-12 18:45:14
2,2.765670895953384,2025-03-12 18:46:14
2,2.436037218251866,2025-03-12 18:47:14
2,2.2752683872049397,2025-03-12 18:48:14
2,3.41034499086926,2025-03-12 18:49:14
2,2.843720952388159,2025-03-12 18:50:14
2,2.4142843869963326,2025-03-12 18:51:14
2,2.9812041596871652,2025-03-12 18:52:14
2,2.8215523191983425,2025-03-12 18:53:14
2,3.5238894832849357,2025-03-12 18:54:14
2,2.7582460375274827,2025-03-12 18:55:14
2,2.691198241906634,2025-03-12 18:56:14
2,2.504963728805348,2025-03-12 18:57:14
2,2.9264885575851047,2025-03-12 18:58:14
2,3.4891044977818964,2025-03-12 18:59:14
2,3.2705248869078916,2025-03-12 19:00:14
2,3.4737776766675315,2025-03-12 19:01:14
2,2.270102334326563,2025-03-12 19:02:14
2,2.5056063192585944,2025-03-12 19:03:14
2,2.4013214333629596,2025-03-12 19:04:14
2,2.3003482673353575,2025-03-12 19:05:14
2,3.474540070729021,2025-03-12 19:06:14
2,3.1655454604858706,2025-03-12 19:07:14
2,3.2196276049095496,2025-03-12 19:08:14
2,3.4807835690957485,2025-03-12 19:09:14
2,3.062928180388621,2025-03-12 19:10:14
2,3.4625040035034487,2025-03-12 19:11:14
2,3.203421733248237,2025-03-12 19:12:14
2,2.3658201368428693,2025-03-12 19:13:14
2,2.3230401068298785,2025-03-12 19:14:14
2,3.1659782487677655,2025-03-12 19:15:14
2,2.527052803443571,2025-03-12 19:16:14
2,3.466423980214903,2025-03-12 19:17:14
2,2.77457550273923,2025-03-12 19:18:14
2,3.529644920077572,2025-03-12 19:19:14
2,1.962157682652932,2025-03-12 19:20:14
2,3.101538941575048,2025-03-12 19:21:14
2,2.0181556094675583,2025-03-12 19:22:14
2,2.207256666047483,2025-03-12 19:23:14
2,3.4327067985495376,2025-03-12 19:24:14
2,2.303993920807642,2025-03-12 19:25:14
2,2.9716930206234022,2025-03-12 19:26:14
2,2.8425308175814856,2025-03-12 19:27:14
2,2.085567783198601,2025-03-12 19:28:14
2,2.8973453247866376,2025-03-12 19:29:14
2,3.2334266884617495,2025-03-12 19:30:14
2,3.014778804884683,2025-03-12 19:31:14
2,2.577021367432457,2025-03-12 19:32:14
2,3.016975752929329,2025-03-12 19:33:14
2,2.8355017949978603,2025-03-12 19:34:14
2,2.1105375088194642,2025-03-12 19:35:14
2,2.335819728692265,2025-03-12 19:36:14
2,3.474461920632508,2025-03-12 19:37:14
2,2.450921370770384,2025-03-12 19:38:14
2,2.8112939561554007,2025-03-12 19:39:14
2,3.073808448025564,2025-03-12 19:40:14
2,3.360790772024999,2025-03-12 19:41:14
2,2.017262459421641,2025-03-12 19:42:14
2,3.4238134689215878,2025-03-12 19:43:14
2,2.6335268220733834,2025-03-12 19:44:14
2,2.333408363308279,2025-03-12 19:45:14
2,1.9433693377597319,2025-03-12 19:46:14
2,3.4504597587587917,2025-03-12 19:47:14
2,2.2121036854808747,2025-03-12 19:48:14
2,3.3459733315783633,2025-03-12 19:49:14
2,2.7866384401828412,2025-03-12 19:50:14
2,2.8135069387259892,2025-03-12 19:51:14
2,3.165163872052454,2025-03-12 19:52:14
2,2.287340243523421,2025-03-12 19:53:14
2,3.3593835859000842,2025-03-12 19:54:14
2,2.2877582231816582,2025-03-12 19:55:14
2,2.950346011956818,2025-03-12 19:56:14
2,2.275542182550874,2025-03-12 19:57:14
2,2.9483042946850557,2025-03-12 19:58:14
2,1.9496898929188446,2025-03-12 19:59:14
2,2.499296800785102,2025-03-12 20:00:14
2,3.0413302228594037,2025-03-12 20:01:14
2,2.692110143169307,2025-03-12 20:02:14
2,2.0448588149454623,2025-03-12 20:03:14
2,3.124292033038577,2025-03-12 20:04:14
2,2.063004185910438,2025-03-12 20:05:14
2,2.986538718164333,2025-03-12 20:06:14
2,3.3569101725844037,2025-03-12 20:07:14
2,2.1076685536942894,2025-03-12 20:08:14
2,2.791991677510277,2025-03-12 20:09:14
2,2.0653982035769634,2025-03-12 20:10:14
2,2.4442162232221003,2025-03-12 20:11:14
2,2.006851842517814,2025-03-12 20:12:14
2,3.148556720642368,2025-03-12 20:13:14
2,3.3259888798838073,2025-03-12 20:14:14
2,2.2285174337087588,2025-03-12 20:15:14
2,2.156214907089397,2025-03-12 20:16:14
2,2.915926688255976,2025-03-12 20:17:14
2,2.4179280864555914,2025-03-12 20:18:14
2,3.0132953535666336,2025-03-12 20:19:14
2,1.963980740261492,2025-03-12 20:20:14
2,2.7188951007824045,2025-03-12 20:21:14
2,2.520202536445415,2025-03-12 20:22:14
2,3.4856713622704905,2025-03-12 20:23:14
2,3.176171854900557,2025-03-12 20:24:14
2,3.4893260100014265,2025-03-12 20:25:14
2,3.2844448381907707,2025-03-12 20:26:14
2,2.224191032611234,2025-03-12 20:27:14
2,2.3340372962840905,2025-03-12 20:28:14
2,2.6467569835046465,2025-03-12 20:29:14
2,2.3904334752711964,2025-03-12 20:30:14
2,1.9826954103175016,2025-03-12 20:31:14
2,1.9941108694051288,2025-03-12 20:32:14
2,3.041976722092206,2025-03-12 20:33:14
2,2.1213452220444844,2025-03-12 20:34:14
2,2.230842120540143,2025-03-12 20:35:14
2,2.2019359638590856,2025-03-12 20:36:14
2,2.8358354223307436,2025-03-12 20:37:14
2,2.383567879987895,2025-03-12 20:38:14
2,2.911800489683196,2025-03-12 20:39:14
2,2.896084851671739,2025-03-12 20:40:14
2,3.5236290792418496,2025-03-12 20:41:14
2,3.1579918233434405,2025-03-12 20:42:14
2,3.083747132026725,2025-03-12 20:43:14
2,2.3570282247747625,2025-03-12 20:44:14
2,3.2465015720194694,2025-03-12 20:45:14
2,2.12640100259115,2025-03-12 20:46:14
2,2.1331972550833482,2025-03-12 20:47:14
2,3.2399688434107454,2025-03-12 20:48:14
2,3.400055214322656,2025-03-12 20:49:14
2,3.1488507605284846,2025-03-12 20:50:14
2,2.294840944249064,2025-03-12 20:51:14
2,2.8003873654036178,2025-03-12 20:52:14
2,2.625260566312987,2025-03-12 20:53:14
2,2.5552474836348376,2025-03-12 20:54:14
2,3.1424362294662123,2025-03-12 20:55:14
2,3.287954597864271,2025-03-12 20:56:14
2,2.2017452785980596,2025-03-12 20:57:14
2,3.1006803133255585,2025-03-12 20:58:14
2,2.6224960356964817,2025-03-12 20:59:14
2,2.1507898379480346,2025-03-12 21:00:14
2,2.6904979082218343,2025-03-12 21:01:14
2,2.8280635449260965,2025-03-12 21:02:14
2,2.8861649673295764,2025-03-12 21:03:14
2,2.1782151602932576,2025-03-12 21:04:14
2,2.5933823440157258,2025-03-12 21:05:14
2,2.393678561153205,2025-03-12 21:06:14
2,3.2823661921376663,2025-03-12 21:07:14
2,3.0952467255187788,2025-03-12 21:08:14
2,3.472459296131631,2025-03-12 21:09:14
2,2.9177355012707644,2025-03-12 21:10:14
2,2.8554367320835836,2025-03-12 21:11:14
2,2.752979047024216,2025-03-12 21:12:14
2,2.1228717881320023,2025-03-12 21:13:14
2,3.0732788132698285,2025-03-12 21:14:14
2,2.615756836522369,2025-03-12 21:15:14
2,3.1652253668478014,2025-03-12 21:16:14
2,3.0393532689164253,2025-03-12 21:17:14
2,3.2974941473167076,2025-03-12 21:18:14
2,1.9488169123307022,2025-03-12 21:19:14
2,3.384854162458153,2025-03-12 21:20:14
2,2.7251564898683833,2025-03-12 21:21:14
2,2.8436075871980173,2025-03-12 21:22:14
2,2.246806327831853,2025-03-12 21:23:14
2,3.3000577385654974,2025-03-12 21:24:14
2,3.3834041035586107,2025-03-12 21:25:14
2,2.315502840489712,2025-03-12 21:26:14
2,3.1225337391646946,2025-03-12 21:27:14
2,3.017531318305815,2025-03-12 21:28:14
2,3.04415820899373,2025-03-12 21:29:14
2,2.7353605172914084,2025-03-12 21:30:14
2,2.3445646044662425,2025-03-12 21:31:14
2,3.19370151560829,2025-03-12 21:32:14
2,3.410511310533675,2025-03-12 21:33:14
2,2.2685861153192874,2025-03-12 21:34:14
2,3.394365259902994,2025-03-12 21:35:14
2,2.7530550875945297,2025-03-12 21:36:14
2,3.1407401912443413,2025-03-12 21:37:14
2,2.000423285665814,2025-03-12 21:38:14
2,3.2517836599029915,2025-03-12 21:39:14
2,1.944900087235736,2025-03-12 21:40:14
2,2.3393727350295217,2025-03-12 21:41:14
2,3.360750552565523,2025-03-12 21:42:14
2,2.4163106468423505,2025-03-12 21:43:14
2,1.9519696799410977,2025-03-12 21:44:14
2,2.7603364852242134,2025-03-12 21:45:14
2,2.911120363576628,2025-03-12 21:46:14
2,2.355892475318213,2025-03-12 21:47:14
2,2.807902403336266,2025-03-12 21:48:14
2,2.119783917337319,2025-03-12 21:49:14
2,2.3539407891233624,2025-03-12 21:50:14
2,2.283098552881381,2025-03-12 21:51:14
2,2.0318853366287497,2025-03-12 21:52:14
2,2.2571571155509553,2025-03-12 21:53:14
2,3.211903947705188,2025-03-12 21:54:14
2,1.97423566633129,2025-03-12 21:55:14
2,3.4317082920534796,2025-03-12 21:56:14
2,3.0228261552597484,2025-03-12 21:57:14
2,2.5897676937190792,2025-03-12 21:58:14
2,2.171131534223958,2025-03-12 21:59:14
2,2.632656990434887,2025-03-12 22:00:14
2,3.3548517240660822,2025-03-12 22:01:14
2,3.083811466234607,2025-03-12 22:02:14
2,2.5704749802997,2025-03-12 22:03:14
2,2.477304361118755,2025-03-12 22:04:14
2,3.345135113469698,2025-03-12 22:05:14
2,2.449351069812214,2025-03-12 22:06:14
2,2.3868683714791303,2025-03-12 22:07:14
2,2.2356355228693325,2025-03-12 22:08:14
2,2.032942792764401,2025-03-12 22:09:14
2,2.65263679867661,2025-03-12 22:10:14
2,2.2174799127916014,2025-03-12 22:11:14
2,3.0933492380623218,2025-03-12 22:12:14
2,3.4861564676243955,2025-03-12 22:13:14
2,2.5144419835810563,2025-03-12 22:14:14
2,2.5327756592012514,2025-03-12 22:15:14
2,2.93076740134589,2025-03-12 22:16:14
2,2.19221784798637,2025-03-12 22:17:14
2,3.3169500047974934,2025-03-12 22:18:14
2,2.5766408455859917,2025-03-12 22:19:14
2,2.2826606736490906,2025-03-12 22:20:14
2,2.4481304955114442,2025-03-12 22:21:14
2,3.217680480236123,2025-03-12 22:22:14
2,2.438678218763762,2025-03-12 22:23:14
2,2.9312569869734633,2025-03-12 22:24:14
2,3.1410925257208056,2025-03-12 22:25:14
2,3.0587401846774793,2025-03-12 22:26:14
2,3.3695342584073984,2025-03-12 22:27:14
2,3.5284308263591937,2025-03-12 22:28:14
2,2.8353300660361773,2025-03-12 22:29:14
2,2.4715838014018234,2025-03-12 22:30:14
2,2.4561114678879123,2025-03-12 22:31:14
2,1.9663665250595581,2025-03-12 22:32:14
2,2.741912891352681,2025-03-12 22:33:14
2,2.96862337544843,2025-03-12 22:34:14
2,2.1806826778809785,2025-03-12 22:35:14
2,2.7699472175060054,2025-03-12 22:36:14
2,2.3984809816691075,2025-03-12 22:37:14
2,3.112582071708093,2025-03-12 22:38:14
2,2.98385062221854,2025-03-12 22:39:14
2,3.2372945518652876,2025-03-12 22:40:14
2,3.0919043611736474,2025-03-12 22:41:14
2,2.226841916370444,2025-03-12 22:42:14
2,2.101244629192913,2025-03-12 22:43:14
2,2.3016707285667652,2025-03-12 22:44:14
2,2.1827746023623593,2025-03-12 22:45:14
2,2.4070418093653925,2025-03-12 22:46:14
2,3.0542774321321797,2025-03-12 22:47:14
2,2.4626252540683287,2025-03-12 22:48:14
2,2.2503863025639625,2025-03-12 22:49:14
2,2.063270990366265,2025-03-12 22:50:14
2,2.3256135127301323,2025-03-12 22:51:14
2,1.9995482532931235,2025-03-12 22:52:14
2,2.8295361978526548,2025-03-12 22:53:14
2,2.2130607950599126,2025-03-12 22:54:14
2,2.285276565015923,2025-03-12 22:55:14
2,2.8994749798362838,2025-03-12 22:56:14
2,3.2388474980368693,2025-03-12 22:57:14
2,2.8345437570450627,2025-03-12 22:58:14
2,2.704013086349401,2025-03-12 22:59:14
2,2.84575456300097,2025-03-12 23:00:14
2,2.3914355160503353,2025-03-12 23:01:14
2,2.5425253689837675,2025-03-12 23:02:14
2,1.9501759875745637,2025-03-12 23:03:14
2,2.178726170350423,2025-03-12 23:04:14
2,3.2599822973723893,2025-03-12 23:05:14
2,2.4999071745679995,2025-03-12 23:06:14
2,2.6011822135065596,2025-03-12 23:07:14
2,1.9860238478299277,2025-03-12 23:08:14
2,3.3004890179515702,2025-03-12 23:09:14
2,2.705847509711362,2025-03-12 23:10:14
2,2.69307129478346,2025-03-12 23:11:14
2,3.4113386329661184,2025-03-12 23:12:14
2,3.036224445900527,2025-03-12 23:13:14
2,2.2376897034934524,2025-03-12 23:14:14
2,3.237112634353383,2025-03-12 23:15:14
2,3.159914135764572,2025-03-12 23:16:14
2,2.4160601651305695,2025-03-12 23:17:14
2,2.801815693223664,2025-03-12 23:18:14
2,2.4375952399786285,2025-03-12 23:19:14
2,3.5046329982353996,2025-03-12 23:20:14
2,3.0523235786259897,2025-03-12 23:21:14
2,2.9149033158791524,2025-03-12 23:22:14
2,2.1907348299172655,2025-03-12 23:23:14
2,2.0832814601747,2025-03-12 23:24:14
2,3.1903040087848096,2025-03-12 23:25:14
2,2.979330736717404,2025-03-12 23:26:14
2,2.090568253481564,2025-03-12 23:27:14
2,2.058457050481834,2025-03-12 23:28:14
2,3.194945774373924,2025-03-12 23:29:14
2,2.0585057716914155,2025-03-12 23:30:14
2,2.396930278659479,2025-03-12 23:31:14
2,2.5065208341789655,2025-03-12 23:32:14
2,3.1378137866884575,2025-03-12 23:33:14
2,2.3398718914697,2025-03-12 23:34:14
2,2.3530035414165917,2025-03-12 23:35:14
2,2.696328776601684,2025-03-12 23:36:14
2,3.3360923646096836,2025-03-12 23:37:14
2,2.2158868265161114,2025-03-12 23:38:14
2,3.322346385329835,2025-03-12 23:39:14
2,2.0850378655956034,2025-03-12 23:40:14
2,2.6476366803631297,2025-03-12 23:41:14
2,3.4004812471314065,2025-03-12 23:42:14
2,2.708075437614332,2025-03-12 23:43:14
2,2.8457320451025585,2025-03-12 23:44:14
2,2.653172086461979,2025-03-12 23:45:14
2,3.165829386165761,2025-03-12 23:46:14
2,3.4299709384070103,2025-03-12 23:47:14
2,3.3164000122297437,2025-03-12 23:48:14
2,3.2982836643360876,2025-03-12 23:49:14
2,2.4105012413785696,2025-03-12 23:50:14
2,2.260934064526841,2025-03-12 23:51:14
2,2.414207133833473,2025-03-12 23:52:14
2,3.1785112908557878,2025-03-12 23:53:14
2,3.035722767324577,2025-03-12 23:54:14
2,2.9576192894484095,2025-03-12 23:55:14
2,2.8115013488077776,2025-03-12 23:56:14
2,2.090487328380593,2025-03-12 23:57:14
2,3.0271227888195047,2025-03-12 23:58:14
2,2.8235757280868508,2025-03-12 23:59:14
2,2.6526599109810878,2025-03-13 00:00:14
2,3.2677773977585343,2025-03-13 00:01:14
2,3.378925927925166,2025-03-13 00:02:14
2,2.2323790871844285,2025-03-13 00:03:14
2,3.496007820730748,2025-03-13 00:04:14
2,2.1833676994275244,2025-03-13 00:05:14
2,2.9286433523570996,2025-03-13 00:06:14
2,2.58774418429977,2025-03-13 00:07:14
2,2.8975546374034673,2025-03-13 00:08:14
2,3.3019285880561267,2025-03-13 00:09:14
2,2.60607469336159,2025-03-13 00:10:14
2,2.310670349557152,2025-03-13 00:11:14
2,2.3902369259696368,2025-03-13 00:12:14
2,2.8852963588376124,2025-03-13 00:13:14
2,2.129177116799194,2025-03-13 00:14:14
2,3.3437633024510744,2025-03-13 00:15:14
2,2.6335691651386965,2025-03-13 00:16:14
2,3.2000608847980008,2025-03-13 00:17:14
2,2.2068400885817243,2025-03-13 00:18:14
2,2.3908053500695625,2025-03-13 00:19:14
2,3.503146772946481,2025-03-13 00:20:14
2,3.0333625414983048,2025-03-13 00:21:14
2,3.471098637716777,2025-03-13 00:22:14
2,3.1248167454200737,2025-03-13 00:23:14
2,3.0731048927630162,2025-03-13 00:24:14
2,2.4905136464250304,2025-03-13 00:25:14
2,2.3871368244496693,2025-03-13 00:26:14
2,2.053480321027302,2025-03-13 00:27:14
2,2.115570645873301,2025-03-13 00:28:14
2,3.28738382499622,2025-03-13 00:29:14
2,2.9378535765178304,2025-03-13 00:30:14
2,2.068997510012961,2025-03-13 00:31:14
2,3.2748419350395515,2025-03-13 00:32:14
2,2.260527223724229,2025-03-13 00:33:14
2,3.1590801760400544,2025-03-13 00:34:14
2,2.79273803122119,2025-03-13 00:35:14
2,2.3160217584282425,2025-03-13 00:36:14
2,2.7158001168027623,2025-03-13 00:37:14
2,3.3271470547645046,2025-03-13 00:38:14
2,3.5052170411778514,2025-03-13 00:39:14
2,2.6993148639097866,2025-03-13 00:40:14
2,2.9860764401964337,2025-03-13 00:41:14
2,3.0992017762431945,2025-03-13 00:42:14
2,2.743495715190142,2025-03-13 00:43:14
2,2.951204569830798,2025-03-13 00:44:14
2,2.610513047900293,2025-03-13 00:45:14
2,2.327775837900345,2025-03-13 00:46:14
2,2.7377630136951727,2025-03-13 00:47:14
2,3.460778897233784,2025-03-13 00:48:14
2,3.137165231736246,2025-03-13 00:49:14
2,2.014044313663005,2025-03-13 00:50:14
2,2.9349888760439944,2025-03-13 00:51:14
2,2.3919679605275133,2025-03-13 00:52:14
2,2.344465289278981,2025-03-13 00:53:14
2,3.2523909602929115,2025-03-13 00:54:14
2,2.2693220015789515,2025-03-13 00:55:14
2,2.3918064086982898,2025-03-13 00:56:14
2,1.964738080407293,2025-03-13 00:57:14
2,3.521089232107297,2025-03-13 00:58:14
2,3.3503090004331866,2025-03-13 00:59:14
2,3.426963827748283,2025-03-13 01:00:14
2,2.521988118817954,2025-03-13 01:01:14
2,2.4571546878984187,2025-03-13 01:02:14
2,2.4260419414317096,2025-03-13 01:03:14
2,2.790654258978146,2025-03-13 01:04:14
2,2.6425373588730965,2025-03-13 01:05:14
2,3.1268497894001146,2025-03-13 01:06:14
2,2.3425505720132254,2025-03-13 01:07:14
2,3.4771837600028377,2025-03-13 01:08:14
2,3.173193360246357,2025-03-13 01:09:14
2,2.3310923702027493,2025-03-13 01:10:14
2,2.26848226713839,2025-03-13 01:11:14
2,2.534093013627625,2025-03-13 01:12:14
2,2.362827775082507,2025-03-13 01:13:14
2,3.0303201350227233,2025-03-13 01:14:14
2,2.042449251579214,2025-03-13 01:15:14
2,2.209972885831135,2025-03-13 01:16:14
2,3.204186068385694,2025-03-13 01:17:14
2,3.3364220972464125,2025-03-13 01:18:14
2,2.977488761237106,2025-03-13 01:19:14
2,2.1203902918360513,2025-03-13 01:20:14
2,3.1169228641473756,2025-03-13 01:21:14
2,3.0868493270904316,2025-03-13 01:22:14
2,2.2323059689141447,2025-03-13 01:23:14
2,3.158929483655525,2025-03-13 01:24:14
2,2.2390675407755665,2025-03-13 01:25:14
2,2.5902280619350684,2025-03-13 01:26:14
2,2.1181478017950677,2025-03-13 01:27:14
2,2.334006876725316,2025-03-13 01:28:14
2,3.5274683889611844,2025-03-13 01:29:14
2,2.46521313026332,2025-03-13 01:30:14
2,2.76748209504144,2025-03-13 01:31:14
2,2.4929836315043543,2025-03-13 01:32:14
2,2.458191702362189,2025-03-13 01:33:14
2,3.171188788029436,2025-03-13 01:34:14
2,3.1831996764819204,2025-03-13 01:35:14
2,2.381460948062548,2025-03-13 01:36:14
2,3.4891797682705525,2025-03-13 01:37:14
2,3.2613297187086676,2025-03-13 01:38:14
2,2.564300735212486,2025-03-13 01:39:14
2,3.306037832953345,2025-03-13 01:40:14
2,2.644250640615327,2025-03-13 01:41:14
2,2.707130260689908,2025-03-13 01:42:14
2,2.3092010095891364,2025-03-13 01:43:14
2,2.799106798579006,2025-03-13 01:44:14
2,2.6420467215361505,2025-03-13 01:45:14
2,3.4257096218354346,2025-03-13 01:46:14
2,1.9873053618170498,2025-03-13 01:47:14
2,3.1763420075513418,2025-03-13 01:48:14
2,2.909703231907329,2025-03-13 01:49:14
2,2.9273882993649805,2025-03-13 01:50:14
2,3.312181325965809,2025-03-13 01:51:14
2,2.490850002591658,2025-03-13 01:52:14
2,2.9121067739330706,2025-03-13 01:53:14
2,2.183166805130677,2025-03-13 01:54:14
2,2.8795847182070635,2025-03-13 01:55:14
2,3.202288133912891,2025-03-13 01:56:14
2,2.9410453049618637,2025-03-13 01:57:14
2,2.1696271274446133,2025-03-13 01:58:14
2,2.2087416092672454,2025-03-13 01:59:14
2,2.6738983773719176,2025-03-13 02:00:14
2,3.359452149175071,2025-03-13 02:01:14
2,3.102211054139582,2025-03-13 02:02:14
2,3.2876131506481396,2025-03-13 02:03:14
2,2.8058132985501625,2025-03-13 02:04:14
2,2.15525712939559,2025-03-13 02:05:14
2,2.4913717275452227,2025-03-13 02:06:14
2,2.2114872103304846,2025-03-13 02:07:14
2,2.0387829504517416,2025-03-13 02:08:14
2,3.4976006361464687,2025-03-13 02:09:14
2,1.961430286623325,2025-03-13 02:10:14
2,3.1037216391677287,2025-03-13 02:11:14
2,2.0323718161982365,2025-03-13 02:12:14
2,3.0478832988059024,2025-03-13 02:13:14
2,2.7043188392141797,2025-03-13 02:14:14
2,3.5097685729374835,2025-03-13 02:15:14
2,3.127367904824535,2025-03-13 02:16:14
2,2.5278139883683313,2025-03-13 02:17:14
2,3.1613940965315837,2025-03-13 02:18:14
2,2.814423023698091,2025-03-13 02:19:14
2,3.3298958072529756,2025-03-13 02:20:14
2,3.1924492023223903,2025-03-13 02:21:14
2,2.9203590159153943,2025-03-13 02:22:14
2,2.8409890832238904,2025-03-13 02:23:14
2,2.9930008466718143,2025-03-13 02:24:14
2,2.7743175130713427,2025-03-13 02:25:14
2,2.233707613538341,2025-03-13 02:26:14
2,2.5420651076528458,2025-03-13 02:27:14
2,3.1559928839036666,2025-03-13 02:28:14
2,3.4089740558830077,2025-03-13 02:29:14
2,1.9427159974246144,2025-03-13 02:30:14
2,2.208243041455871,2025-03-13 02:31:14
2,2.244263205518772,2025-03-13 02:32:14
2,2.0841333732449097,2025-03-13 02:33:14
2,2.9627686295737408,2025-03-13 02:34:14
2,3.3102735429169874,2025-03-13 02:35:14
2,2.46995986280723,2025-03-13 02:36:14
2,2.044976595141031,2025-03-13 02:37:14
2,2.730342020877721,2025-03-13 02:38:14
2,3.0023374629940403,2025-03-13 02:39:14
2,2.8792191012107806,2025-03-13 02:40:14
2,2.309198616846651,2025-03-13 02:41:14
2,3.3608698215202835,2025-03-13 02:42:14
2,2.037408289389991,2025-03-13 02:43:14
2,3.2344872031863194,2025-03-13 02:44:14
2,2.4074471716232035,2025-03-13 02:45:14
2,3.487852597499666,2025-03-13 02:46:14
2,2.1158205149308142,2025-03-13 02:47:14
2,2.5415473909555555,2025-03-13 02:48:14
2,2.65636148400925,2025-03-13 02:49:14
2,2.048564287963973,2025-03-13 02:50:14
2,2.2092482489482816,2025-03-13 02:51:14
2,2.54226267909426,2025-03-13 02:52:14
2,2.5657961002141483,2025-03-13 02:53:14
2,2.5768419584854305,2025-03-13 02:54:14
2,2.988804509129137,2025-03-13 02:55:14
2,2.5823784912300445,2025-03-13 02:56:14
2,2.0220784824915667,2025-03-13 02:57:14
2,2.375080770239006,2025-03-13 02:58:14
2,1.988776253213279,2025-03-13 02:59:14
2,2.9056061251270644,2025-03-13 03:00:14
2,3.0471315481095727,2025-03-13 03:01:14
2,2.238281886759524,2025-03-13 03:02:14
2,2.046836941854309,2025-03-13 03:03:14
2,2.9070862761518326,2025-03-13 03:04:14
2,3.2138774850780223,2025-03-13 03:05:14
2,2.36666265132992,2025-03-13 03:06:14
2,2.792135353797866,2025-03-13 03:07:14
2,2.202320176175971,2025-03-13 03:08:14
2,3.5195304247493646,2025-03-13 03:09:14
2,2.942238559421758,2025-03-13 03:10:14
2,2.8986373353131674,2025-03-13 03:11:14
2,2.3734575840875047,2025-03-13 03:12:14
2,2.8644826418193783,2025-03-13 03:13:14
2,2.723175807909038,2025-03-13 03:14:14
2,2.9091776708618164,2025-03-13 03:15:14
2,2.68843705388351,2025-03-13 03:16:14
2,1.962565708101651,2025-03-13 03:17:14
2,2.9827111710113576,2025-03-13 03:18:14
2,2.7258576894656588,2025-03-13 03:19:14
2,3.294931431962123,2025-03-13 03:20:14
2,2.0795031243422453,2025-03-13 03:21:14
2,3.1872597167897725,2025-03-13 03:22:14
2,2.42201292577311,2025-03-13 03:23:14
2,3.430030077065519,2025-03-13 03:24:14
2,3.0057462852137,2025-03-13 03:25:14
2,2.7220150567614905,2025-03-13 03:26:14
2,2.1806623707362447,2025-03-13 03:27:14
2,2.338551412047211,2025-03-13 03:28:14
2,2.8401978904390774,2025-03-13 03:29:14
2,3.367620116732647,2025-03-13 03:30:14
2,2.5331785590429985,2025-03-13 03:31:14
2,2.0158521710082957,2025-03-13 03:32:14
2,2.326452676009846,2025-03-13 03:33:14
2,3.418796793569318,2025-03-13 03:34:14
2,2.108666835289426,2025-03-13 03:35:14
2,2.037200737581417,2025-03-13 03:36:14
2,3.019677227977446,2025-03-13 03:37:14
2,2.216229061029093,2025-03-13 03:38:14
2,2.9916852273736123,2025-03-13 03:39:14
2,2.7648886755961652,2025-03-13 03:40:14
2,3.0901742222328616,2025-03-13 03:41:14
2,3.001660151769974,2025-03-13 03:42:14
2,3.5176775060282464,2025-03-13 03:43:14
2,2.8187887886874967,2025-03-13 03:44:14
2,3.1159807682474443,2025-03-13 03:45:14
2,3.35320092861262,2025-03-13 03:46:14
2,3.0629885799177163,2025-03-13 03:47:14
2,2.75848306578558,2025-03-13 03:48:14
2,3.0138579368173817,2025-03-13 03:49:14
2,3.3257838102091117,2025-03-13 03:50:14
